"","DBN","SCH_NAME","Cohort.Year","Cohort.Category","Total_Cohort_Num","Total_Grads_Num","Total_Grads_Pct","Total_Regents_Num","TR_Pct_of_Cohort","TR_Pct_of_Grads","Advanced_Regents_Num","AR_Pct_of_Cohort","AR_Pct_of_Grads","Regents_wo_Advanced_Num","RwA_Pct_of_Cohort","RwA_Pct_of_Grads","Local_Num","Local_Pct_of_Cohort","Local_Pct_of_Grads","Still_Enrolled_Num","Still_Enrolled_Pct","Dropped_Out_Num","Dropped_Out_Pct"
"8294","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2005,"4 Year  June",116,83,"71.6%",66,"56.9%","79.5%",12,"10.3%","14.5%",54,"46.6%","65.1%",17,"14.7%","20.5%",29,"25.0%",3,"2.6%"
"8295","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2005,"4 Year August",116,86,"74.1%",68,"58.6%","79.1%",12,"10.3%","14.0%",56,"48.3%","65.1%",18,"15.5%","20.9%",26,"22.4%",3,"2.6%"
"8296","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2005,"5 Year  June",113,92,"81.4%",68,"60.2%","73.9%",12,"10.6%","13.0%",56,"49.6%","60.9%",24,"21.2%","26.1%",10,"8.8%",9,"8.0%"
"8297","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2005,"6 Year",112,98,"87.5%",69,"61.6%","70.4%",12,"10.7%","12.2%",57,"50.9%","58.2%",29,"25.9%","29.6%",1,"0.9%",10,"8.9%"
"8298","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2006,"4 Year  June",118,71,"60.2%",49,"41.5%","69.0%",2,"1.7%","2.8%",47,"39.8%","66.2%",22,"18.6%","31.0%",40,"33.9%",3,"2.5%"
"8299","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2006,"4 Year August",118,82,"69.5%",55,"46.6%","67.1%",2,"1.7%","2.4%",53,"44.9%","64.6%",27,"22.9%","32.9%",29,"24.6%",3,"2.5%"
"8300","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2006,"5 Year  June",118,87,"73.7%",56,"47.5%","64.4%",2,"1.7%","2.3%",54,"45.8%","62.1%",31,"26.3%","35.6%",8,"6.8%",16,"13.6%"
"8301","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2006,"5 Year August",118,89,"75.4%",58,"49.2%","65.2%",2,"1.7%","2.2%",56,"47.5%","62.9%",31,"26.3%","34.8%",6,"5.1%",16,"13.6%"
"8302","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2006,"6 Year",119,91,"76.5%",60,"50.4%","65.9%",2,"1.7%","2.2%",58,"48.7%","63.7%",31,"26.1%","34.1%",1,"0.8%",22,"18.5%"
"8303","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2007,"4 Year  June",107,64,"59.8%",53,"49.5%","82.8%",2,"1.9%","3.1%",51,"47.7%","79.7%",11,"10.3%","17.2%",32,"29.9%",11,"10.3%"
"8304","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2007,"4 Year August",107,79,"73.8%",62,"57.9%","78.5%",2,"1.9%","2.5%",60,"56.1%","75.9%",17,"15.9%","21.5%",17,"15.9%",11,"10.3%"
"8305","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2007,"5 Year  June",108,82,"75.9%",64,"59.3%","78.0%",2,"1.9%","2.4%",62,"57.4%","75.6%",18,"16.7%","22.0%",3,"2.8%",23,"21.3%"
"8306","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2007,"5 Year August",108,82,"75.9%",64,"59.3%","78.0%",2,"1.9%","2.4%",62,"57.4%","75.6%",18,"16.7%","22.0%",3,"2.8%",23,"21.3%"
"8307","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2007,"6 Year",107,86,"80.4%",68,"63.6%","79.1%",2,"1.9%","2.3%",66,"61.7%","76.7%",18,"16.8%","20.9%",1,"0.9%",19,"17.8%"
"8308","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2008,"4 Year  June",110,69,"62.7%",66,"60.0%","95.7%",0,"0.0%","0.0%",66,"60.0%","95.7%",3,"2.7%","4.3%",24,"21.8%",15,"13.6%"
"8309","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2008,"4 Year August",110,79,"71.8%",74,"67.3%","93.7%",0,"0.0%","0.0%",74,"67.3%","93.7%",5,"4.5%","6.3%",14,"12.7%",15,"13.6%"
"8310","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2008,"5 Year  June",110,83,"75.5%",77,"70.0%","92.8%",0,"0.0%","0.0%",77,"70.0%","92.8%",6,"5.5%","7.2%",8,"7.3%",17,"15.5%"
"8311","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2008,"5 Year August",110,83,"75.5%",77,"70.0%","92.8%",0,"0.0%","0.0%",77,"70.0%","92.8%",6,"5.5%","7.2%",8,"7.3%",17,"15.5%"
"8312","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2008,"6 Year",109,83,"76.1%",77,"70.6%","92.8%",0,"0.0%","0.0%",77,"70.6%","92.8%",6,"5.5%","7.2%",6,"5.5%",18,"16.5%"
"8313","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2009,"4 Year  June",122,84,"68.9%",79,"64.8%","94.0%",0,"0.0%","0.0%",79,"64.8%","94.0%",5,"4.1%","6.0%",20,"16.4%",18,"14.8%"
"8314","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2009,"4 Year August",122,86,"70.5%",81,"66.4%","94.2%",0,"0.0%","0.0%",81,"66.4%","94.2%",5,"4.1%","5.8%",18,"14.8%",18,"14.8%"
"8315","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2009,"5 Year  June",122,89,"73.0%",84,"68.9%","94.4%",0,"0.0%","0.0%",84,"68.9%","94.4%",5,"4.1%","5.6%",4,"3.3%",29,"23.8%"
"8316","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2009,"5 Year August",122,89,"73.0%",84,"68.9%","94.4%",0,"0.0%","0.0%",84,"68.9%","94.4%",5,"4.1%","5.6%",4,"3.3%",29,"23.8%"
"8317","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2009,"6 Year",124,89,"71.8%",84,"67.7%","94.4%",0,"0.0%","0.0%",84,"67.7%","94.4%",5,"4.0%","5.6%",4,"3.2%",29,"23.4%"
"8318","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2010,"4 Year  June",118,80,"67.8%",78,"66.1%","97.5%",0,"0.0%","0.0%",78,"66.1%","97.5%",2,"1.7%","2.5%",24,"20.3%",12,"10.2%"
"8319","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2010,"4 Year August",118,86,"72.9%",81,"68.6%","94.2%",0,"0.0%","0.0%",81,"68.6%","94.2%",5,"4.2%","5.8%",18,"15.3%",12,"10.2%"
"8320","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2010,"5 Year  June",125,87,"69.6%",82,"65.6%","94.3%",0,"0.0%","0.0%",82,"65.6%","94.3%",5,"4.0%","5.7%",9,"7.2%",25,"20.0%"
"8321","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2010,"5 Year August",125,89,"71.2%",82,"65.6%","92.1%",0,"0.0%","0.0%",82,"65.6%","92.1%",7,"5.6%","7.9%",7,"5.6%",25,"20.0%"
"8322","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2011,"4 Year  June",144,80,"55.6%",71,"49.3%","88.8%",1,"0.7%","1.3%",70,"48.6%","87.5%",9,"6.3%","11.3%",40,"27.8%",20,"13.9%"
"8323","11X544","HIGH SCHOOL FOR CONTEMPORARY ARTS",2011,"4 Year August",144,86,"59.7%",75,"52.1%","87.2%",1,"0.7%","1.2%",74,"51.4%","86.0%",11,"7.6%","12.8%",34,"23.6%",20,"13.9%"
"8324","11X545","BRONX AEROSPACE HIGH SCHOOL",2001,"4 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8325","11X545","BRONX AEROSPACE HIGH SCHOOL",2001,"5 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8326","11X545","BRONX AEROSPACE HIGH SCHOOL",2001,"6 Year",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8327","11X545","BRONX AEROSPACE HIGH SCHOOL",2002,"4 Year  June",60,55,"91.7%",27,"45.0%","49.1%",0,"0.0%","0.0%",27,"45.0%","49.1%",28,"46.7%","50.9%",4,"6.7%",1,"1.7%"
"8328","11X545","BRONX AEROSPACE HIGH SCHOOL",2002,"5 Year  June",60,57,"95.0%",27,"45.0%","47.4%",0,"0.0%","0.0%",27,"45.0%","47.4%",30,"50.0%","52.6%",1,"1.7%",2,"3.3%"
"8329","11X545","BRONX AEROSPACE HIGH SCHOOL",2002,"6 Year",60,57,"95.0%",27,"45.0%","47.4%",0,"0.0%","0.0%",27,"45.0%","47.4%",30,"50.0%","52.6%",1,"1.7%",2,"3.3%"
"8330","11X545","BRONX AEROSPACE HIGH SCHOOL",2003,"4 Year  June",72,64,"88.9%",34,"47.2%","53.1%",1,"1.4%","1.6%",33,"45.8%","51.6%",30,"41.7%","46.9%",5,"6.9%",1,"1.4%"
"8331","11X545","BRONX AEROSPACE HIGH SCHOOL",2003,"5 Year  June",72,66,"91.7%",34,"47.2%","51.5%",1,"1.4%","1.5%",33,"45.8%","50.0%",32,"44.4%","48.5%",3,"4.2%",1,"1.4%"
"8332","11X545","BRONX AEROSPACE HIGH SCHOOL",2003,"6 Year",73,67,"91.8%",34,"46.6%","50.7%",1,"1.4%","1.5%",33,"45.2%","49.3%",33,"45.2%","49.3%",1,"1.4%",3,"4.1%"
"8333","11X545","BRONX AEROSPACE HIGH SCHOOL",2004,"4 Year  June",73,71,"97.3%",43,"58.9%","60.6%",0,"0.0%","0.0%",43,"58.9%","60.6%",28,"38.4%","39.4%",1,"1.4%",1,"1.4%"
"8334","11X545","BRONX AEROSPACE HIGH SCHOOL",2004,"5 Year  June",73,71,"97.3%",43,"58.9%","60.6%",0,"0.0%","0.0%",43,"58.9%","60.6%",28,"38.4%","39.4%",0,"0.0%",2,"2.7%"
"8335","11X545","BRONX AEROSPACE HIGH SCHOOL",2004,"6 Year",73,71,"97.3%",43,"58.9%","60.6%",0,"0.0%","0.0%",43,"58.9%","60.6%",28,"38.4%","39.4%",0,"0.0%",2,"2.7%"
"8336","11X545","BRONX AEROSPACE HIGH SCHOOL",2005,"4 Year  June",83,76,"91.6%",30,"36.1%","39.5%",0,"0.0%","0.0%",30,"36.1%","39.5%",46,"55.4%","60.5%",5,"6.0%",2,"2.4%"
"8337","11X545","BRONX AEROSPACE HIGH SCHOOL",2005,"4 Year August",83,78,"94.0%",30,"36.1%","38.5%",0,"0.0%","0.0%",30,"36.1%","38.5%",48,"57.8%","61.5%",3,"3.6%",2,"2.4%"
"8338","11X545","BRONX AEROSPACE HIGH SCHOOL",2005,"5 Year  June",85,79,"92.9%",30,"35.3%","38.0%",0,"0.0%","0.0%",30,"35.3%","38.0%",49,"57.6%","62.0%",2,"2.4%",2,"2.4%"
"8339","11X545","BRONX AEROSPACE HIGH SCHOOL",2005,"6 Year",85,79,"92.9%",30,"35.3%","38.0%",0,"0.0%","0.0%",30,"35.3%","38.0%",49,"57.6%","62.0%",1,"1.2%",4,"4.7%"
"8340","11X545","BRONX AEROSPACE HIGH SCHOOL",2006,"4 Year  June",70,62,"88.6%",41,"58.6%","66.1%",4,"5.7%","6.5%",37,"52.9%","59.7%",21,"30.0%","33.9%",1,"1.4%",3,"4.3%"
"8341","11X545","BRONX AEROSPACE HIGH SCHOOL",2006,"4 Year August",70,62,"88.6%",41,"58.6%","66.1%",4,"5.7%","6.5%",37,"52.9%","59.7%",21,"30.0%","33.9%",1,"1.4%",3,"4.3%"
"8342","11X545","BRONX AEROSPACE HIGH SCHOOL",2006,"5 Year  June",69,62,"89.9%",41,"59.4%","66.1%",4,"5.8%","6.5%",37,"53.6%","59.7%",21,"30.4%","33.9%",0,"0.0%",5,"7.2%"
"8343","11X545","BRONX AEROSPACE HIGH SCHOOL",2006,"5 Year August",69,62,"89.9%",41,"59.4%","66.1%",4,"5.8%","6.5%",37,"53.6%","59.7%",21,"30.4%","33.9%",0,"0.0%",5,"7.2%"
"8344","11X545","BRONX AEROSPACE HIGH SCHOOL",2006,"6 Year",69,62,"89.9%",41,"59.4%","66.1%",4,"5.8%","6.5%",37,"53.6%","59.7%",21,"30.4%","33.9%",0,"0.0%",6,"8.7%"
"8345","11X545","BRONX AEROSPACE HIGH SCHOOL",2007,"4 Year  June",81,63,"77.8%",49,"60.5%","77.8%",1,"1.2%","1.6%",48,"59.3%","76.2%",14,"17.3%","22.2%",8,"9.9%",9,"11.1%"
"8346","11X545","BRONX AEROSPACE HIGH SCHOOL",2007,"4 Year August",81,66,"81.5%",50,"61.7%","75.8%",1,"1.2%","1.5%",49,"60.5%","74.2%",16,"19.8%","24.2%",5,"6.2%",9,"11.1%"
"8347","11X545","BRONX AEROSPACE HIGH SCHOOL",2007,"5 Year  June",80,67,"83.8%",51,"63.8%","76.1%",1,"1.3%","1.5%",50,"62.5%","74.6%",16,"20.0%","23.9%",0,"0.0%",12,"15.0%"
"8348","11X545","BRONX AEROSPACE HIGH SCHOOL",2007,"5 Year August",80,67,"83.8%",51,"63.8%","76.1%",1,"1.3%","1.5%",50,"62.5%","74.6%",16,"20.0%","23.9%",0,"0.0%",12,"15.0%"
"8349","11X545","BRONX AEROSPACE HIGH SCHOOL",2007,"6 Year",80,67,"83.8%",51,"63.8%","76.1%",1,"1.3%","1.5%",50,"62.5%","74.6%",16,"20.0%","23.9%",0,"0.0%",12,"15.0%"
"8350","11X545","BRONX AEROSPACE HIGH SCHOOL",2008,"4 Year  June",90,66,"73.3%",57,"63.3%","86.4%",7,"7.8%","10.6%",50,"55.6%","75.8%",9,"10.0%","13.6%",19,"21.1%",4,"4.4%"
"8351","11X545","BRONX AEROSPACE HIGH SCHOOL",2008,"4 Year August",90,69,"76.7%",58,"64.4%","84.1%",7,"7.8%","10.1%",51,"56.7%","73.9%",11,"12.2%","15.9%",16,"17.8%",4,"4.4%"
"8352","11X545","BRONX AEROSPACE HIGH SCHOOL",2008,"5 Year  June",82,70,"85.4%",58,"70.7%","82.9%",7,"8.5%","10.0%",51,"62.2%","72.9%",12,"14.6%","17.1%",4,"4.9%",8,"9.8%"
"8353","11X545","BRONX AEROSPACE HIGH SCHOOL",2008,"5 Year August",82,72,"87.8%",59,"72.0%","81.9%",7,"8.5%","9.7%",52,"63.4%","72.2%",13,"15.9%","18.1%",2,"2.4%",8,"9.8%"
"8354","11X545","BRONX AEROSPACE HIGH SCHOOL",2008,"6 Year",82,73,"89.0%",59,"72.0%","80.8%",7,"8.5%","9.6%",52,"63.4%","71.2%",14,"17.1%","19.2%",1,"1.2%",8,"9.8%"
"8355","11X545","BRONX AEROSPACE HIGH SCHOOL",2009,"4 Year  June",84,61,"72.6%",47,"56.0%","77.0%",0,"0.0%","0.0%",47,"56.0%","77.0%",14,"16.7%","23.0%",13,"15.5%",10,"11.9%"
"8356","11X545","BRONX AEROSPACE HIGH SCHOOL",2009,"4 Year August",84,64,"76.2%",48,"57.1%","75.0%",0,"0.0%","0.0%",48,"57.1%","75.0%",16,"19.0%","25.0%",10,"11.9%",10,"11.9%"
"8357","11X545","BRONX AEROSPACE HIGH SCHOOL",2009,"5 Year  June",83,63,"75.9%",47,"56.6%","74.6%",0,"0.0%","0.0%",47,"56.6%","74.6%",16,"19.3%","25.4%",8,"9.6%",11,"13.3%"
"8358","11X545","BRONX AEROSPACE HIGH SCHOOL",2009,"5 Year August",83,63,"75.9%",47,"56.6%","74.6%",0,"0.0%","0.0%",47,"56.6%","74.6%",16,"19.3%","25.4%",8,"9.6%",11,"13.3%"
"8359","11X545","BRONX AEROSPACE HIGH SCHOOL",2009,"6 Year",84,63,"75.0%",47,"56.0%","74.6%",0,"0.0%","0.0%",47,"56.0%","74.6%",16,"19.0%","25.4%",6,"7.1%",13,"15.5%"
"8360","11X545","BRONX AEROSPACE HIGH SCHOOL",2010,"4 Year  June",87,42,"48.3%",35,"40.2%","83.3%",0,"0.0%","0.0%",35,"40.2%","83.3%",7,"8.0%","16.7%",34,"39.1%",10,"11.5%"
"8361","11X545","BRONX AEROSPACE HIGH SCHOOL",2010,"4 Year August",87,51,"58.6%",41,"47.1%","80.4%",0,"0.0%","0.0%",41,"47.1%","80.4%",10,"11.5%","19.6%",25,"28.7%",10,"11.5%"
"8362","11X545","BRONX AEROSPACE HIGH SCHOOL",2010,"5 Year  June",84,56,"66.7%",42,"50.0%","75.0%",0,"0.0%","0.0%",42,"50.0%","75.0%",14,"16.7%","25.0%",11,"13.1%",15,"17.9%"
"8363","11X545","BRONX AEROSPACE HIGH SCHOOL",2010,"5 Year August",84,56,"66.7%",42,"50.0%","75.0%",0,"0.0%","0.0%",42,"50.0%","75.0%",14,"16.7%","25.0%",11,"13.1%",15,"17.9%"
"8364","11X545","BRONX AEROSPACE HIGH SCHOOL",2011,"4 Year  June",103,70,"68.0%",56,"54.4%","80.0%",0,"0.0%","0.0%",56,"54.4%","80.0%",14,"13.6%","20.0%",17,"16.5%",15,"14.6%"
"8365","11X545","BRONX AEROSPACE HIGH SCHOOL",2011,"4 Year August",103,71,"68.9%",56,"54.4%","78.9%",0,"0.0%","0.0%",56,"54.4%","78.9%",15,"14.6%","21.1%",16,"15.5%",15,"14.6%"
"8366","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2004,"4 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8367","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2004,"5 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8368","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2004,"6 Year",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8369","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2005,"4 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8370","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2005,"4 Year August",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8371","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2005,"5 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8372","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2005,"6 Year",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8373","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2007,"4 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8374","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2007,"4 Year August",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8375","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2007,"5 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8376","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2007,"5 Year August",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8377","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2008,"4 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8378","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2008,"4 Year August",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8379","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2008,"5 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8380","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2008,"5 Year August",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8381","12X158","THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL",2008,"6 Year",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8382","12X216","BUSINESS SCHOOL FOR ENTREPRENEURSHIP",2002,"4 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8383","12X216","BUSINESS SCHOOL FOR ENTREPRENEURSHIP",2002,"5 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8384","12X216","BUSINESS SCHOOL FOR ENTREPRENEURSHIP",2002,"6 Year",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8385","12X242","MOTT HALL V",2009,"5 Year  June",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8386","12X242","MOTT HALL V",2009,"5 Year August",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8387","12X242","MOTT HALL V",2009,"6 Year",2,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8388","12X242","MOTT HALL V",2010,"4 Year  June",82,58,"70.7%",58,"70.7%","100.0%",13,"15.9%","22.4%",45,"54.9%","77.6%",0,"0.0%","0.0%",18,"22.0%",6,"7.3%"
"8389","12X242","MOTT HALL V",2010,"4 Year August",82,66,"80.5%",64,"78.0%","97.0%",13,"15.9%","19.7%",51,"62.2%","77.3%",2,"2.4%","3.0%",10,"12.2%",6,"7.3%"
"8390","12X242","MOTT HALL V",2010,"5 Year  June",83,69,"83.1%",65,"78.3%","94.2%",13,"15.7%","18.8%",52,"62.7%","75.4%",4,"4.8%","5.8%",4,"4.8%",9,"10.8%"
"8391","12X242","MOTT HALL V",2010,"5 Year August",83,70,"84.3%",65,"78.3%","92.9%",13,"15.7%","18.6%",52,"62.7%","74.3%",5,"6.0%","7.1%",3,"3.6%",9,"10.8%"
"8392","12X242","MOTT HALL V",2011,"4 Year  June",79,57,"72.2%",55,"69.6%","96.5%",22,"27.8%","38.6%",33,"41.8%","57.9%",2,"2.5%","3.5%",19,"24.1%",3,"3.8%"
"8393","12X242","MOTT HALL V",2011,"4 Year August",79,66,"83.5%",62,"78.5%","93.9%",22,"27.8%","33.3%",40,"50.6%","60.6%",4,"5.1%","6.1%",10,"12.7%",3,"3.8%"
"8394","12X245","NEW DAY ACADEMY",2003,"4 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8395","12X245","NEW DAY ACADEMY",2003,"5 Year  June",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8396","12X245","NEW DAY ACADEMY",2003,"6 Year",1,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8397","12X245","NEW DAY ACADEMY",2004,"4 Year  June",5,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8398","12X245","NEW DAY ACADEMY",2004,"5 Year  June",4,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8399","12X245","NEW DAY ACADEMY",2004,"6 Year",5,NA,"s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s","s",NA,"s",NA,"s"
"8400","12X245","NEW DAY ACADEMY",2005,"4 Year  June",74,40,"54.1%",40,"54.1%","100.0%",0,"0.0%","0.0%",40,"54.1%","100.0%",0,"0.0%","0.0%",24,"32.4%",8,"10.8%"
"8401","12X245","NEW DAY ACADEMY",2005,"4 Year August",74,42,"56.8%",42,"56.8%","100.0%",0,"0.0%","0.0%",42,"56.8%","100.0%",0,"0.0%","0.0%",22,"29.7%",8,"10.8%"
"8402","12X245","NEW DAY ACADEMY",2005,"5 Year  June",72,42,"58.3%",42,"58.3%","100.0%",0,"0.0%","0.0%",42,"58.3%","100.0%",0,"0.0%","0.0%",4,"5.6%",23,"31.9%"
"8403","12X245","NEW DAY ACADEMY",2005,"6 Year",72,42,"58.3%",42,"58.3%","100.0%",0,"0.0%","0.0%",42,"58.3%","100.0%",0,"0.0%","0.0%",3,"4.2%",21,"29.2%"
"8404","12X245","NEW DAY ACADEMY",2006,"4 Year  June",72,20,"27.8%",20,"27.8%","100.0%",0,"0.0%","0.0%",20,"27.8%","100.0%",0,"0.0%","0.0%",29,"40.3%",18,"25.0%"
"8405","12X245","NEW DAY ACADEMY",2006,"4 Year August",72,25,"34.7%",25,"34.7%","100.0%",0,"0.0%","0.0%",25,"34.7%","100.0%",0,"0.0%","0.0%",24,"33.3%",18,"25.0%"
"8406","12X245","NEW DAY ACADEMY",2006,"5 Year  June",70,28,"40.0%",28,"40.0%","100.0%",0,"0.0%","0.0%",28,"40.0%","100.0%",0,"0.0%","0.0%",6,"8.6%",30,"42.9%"
"8407","12X245","NEW DAY ACADEMY",2006,"5 Year August",70,29,"41.4%",29,"41.4%","100.0%",0,"0.0%","0.0%",29,"41.4%","100.0%",0,"0.0%","0.0%",5,"7.1%",30,"42.9%"
"8408","12X245","NEW DAY ACADEMY",2006,"6 Year",69,29,"42.0%",29,"42.0%","100.0%",0,"0.0%","0.0%",29,"42.0%","100.0%",0,"0.0%","0.0%",1,"1.4%",34,"49.3%"
"8409","12X245","NEW DAY ACADEMY",2007,"4 Year  June",62,32,"51.6%",32,"51.6%","100.0%",0,"0.0%","0.0%",32,"51.6%","100.0%",0,"0.0%","0.0%",8,"12.9%",20,"32.3%"
"8410","12X245","NEW DAY ACADEMY",2007,"4 Year August",62,32,"51.6%",32,"51.6%","100.0%",0,"0.0%","0.0%",32,"51.6%","100.0%",0,"0.0%","0.0%",8,"12.9%",20,"32.3%"
"8411","12X245","NEW DAY ACADEMY",2007,"5 Year  June",60,35,"58.3%",34,"56.7%","97.1%",0,"0.0%","0.0%",34,"56.7%","97.1%",1,"1.7%","2.9%",0,"0.0%",22,"36.7%"
"8412","12X245","NEW DAY ACADEMY",2007,"5 Year August",60,35,"58.3%",34,"56.7%","97.1%",0,"0.0%","0.0%",34,"56.7%","97.1%",1,"1.7%","2.9%",0,"0.0%",22,"36.7%"
"8413","12X245","NEW DAY ACADEMY",2007,"6 Year",59,35,"59.3%",34,"57.6%","97.1%",0,"0.0%","0.0%",34,"57.6%","97.1%",1,"1.7%","2.9%",0,"0.0%",22,"37.3%"
"8414","12X245","NEW DAY ACADEMY",2008,"4 Year  June",72,22,"30.6%",22,"30.6%","100.0%",0,"0.0%","0.0%",22,"30.6%","100.0%",0,"0.0%","0.0%",21,"29.2%",26,"36.1%"
