DBN,School Name,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Other,% Other,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty
15K423,Brooklyn Frontiers High School,2011-12,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,48,59.30%,33,40.70%,0,0.00%,55,67.90%,24,29.60%,0,0.00%,2,2.50%,24,29.60%,1,1.20%,72,88.90%
15K423,Brooklyn Frontiers High School,2012-13,135,0,0,0,0,0,0,0,0,0,0,62,73,0,0,73,54.10%,62,45.90%,1,0.70%,95,70.40%,38,28.10%,0,0.00%,1,0.70%,58,43.00%,3,2.20%,121,89.60%
15K423,Brooklyn Frontiers High School,2013-14,169,0,0,0,0,0,0,0,0,0,0,50,71,48,0,88,52.10%,81,47.90%,1,0.60%,125,74.00%,42,24.90%,0,0.00%,1,0.60%,75,44.40%,5,3.00%,151,89.30%
15K423,Brooklyn Frontiers High School,2014-15,186,0,0,0,0,0,0,0,0,0,0,79,57,21,29,96,51.60%,90,48.40%,0,0.00%,146,78.50%,39,21.00%,0,0.00%,1,0.50%,82,44.10%,6,3.20%,163,87.60%
15K423,Brooklyn Frontiers High School,2015-16,176,0,0,0,0,0,0,0,0,0,0,101,38,28,9,83,47.20%,93,52.80%,0,0.00%,137,77.80%,35,19.90%,0,0.00%,4,2.30%,85,48.30%,8,4.50%,146,83.00%
15K429,Brooklyn School for Global Studies,2011-12,354,0,0,0,0,0,0,0,27,27,43,46,79,59,73,155,43.80%,199,56.20%,8,2.30%,193,54.50%,138,39.00%,3,0.80%,12,3.40%,104,29.40%,22,6.20%,298,84.20%
15K429,Brooklyn School for Global Studies,2012-13,316,0,0,0,0,0,0,0,35,26,33,55,61,39,67,124,39.20%,192,60.80%,7,2.20%,173,54.70%,114,36.10%,6,1.90%,16,5.10%,99,31.30%,24,7.60%,258,81.60%
15K429,Brooklyn School for Global Studies,2013-14,275,0,0,0,0,0,0,0,22,32,31,58,49,35,48,113,41.10%,162,58.90%,6,2.20%,148,53.80%,98,35.60%,8,2.90%,15,5.50%,93,33.80%,26,9.50%,239,86.90%
15K429,Brooklyn School for Global Studies,2014-15,250,0,0,0,0,0,0,0,27,21,36,54,45,34,33,98,39.20%,152,60.80%,4,1.60%,136,54.40%,97,38.80%,1,0.40%,12,4.80%,86,34.40%,18,7.20%,215,86.00%
15K429,Brooklyn School for Global Studies,2015-16,223,0,0,0,0,0,0,0,0,31,23,64,49,22,34,90,40.40%,133,59.60%,7,3.10%,120,53.80%,87,39.00%,0,0.00%,9,4.00%,69,30.90%,16,7.20%,186,83.40%
15K442,New Horizons School,2011-12,174,0,0,0,0,0,0,0,54,61,59,0,0,0,0,72,41.40%,102,58.60%,0,0.00%,67,38.50%,90,51.70%,3,1.70%,14,8.00%,83,47.70%,17,9.80%,152,87.40%
15K442,M.S. 442 Carroll Gardens School for Innovation,2012-13,192,0,0,0,0,0,0,0,63,60,69,0,0,0,0,85,44.30%,107,55.70%,3,1.60%,80,41.70%,93,48.40%,1,0.50%,15,7.80%,93,48.40%,17,8.90%,158,82.30%
15K442,M.S. 442 Carroll Gardens School for Innovation,2013-14,193,0,0,0,0,0,0,0,68,64,61,0,0,0,0,83,43.00%,110,57.00%,7,3.60%,78,40.40%,92,47.70%,2,1.00%,14,7.30%,89,46.10%,14,7.30%,153,79.30%
15K442,M.S. 442 Carroll Gardens School for Innovation,2014-15,193,0,0,0,0,0,0,0,61,73,59,0,0,0,0,82,42.50%,111,57.50%,11,5.70%,67,34.70%,86,44.60%,3,1.60%,26,13.50%,81,42.00%,18,9.30%,143,74.10%
15K442,M.S. 442 Carroll Gardens School for Innovation,2015-16,217,0,0,0,0,0,0,0,78,64,75,0,0,0,0,68,31.30%,149,68.70%,13,6.00%,57,26.30%,101,46.50%,4,1.80%,42,19.40%,74,34.10%,15,6.90%,149,68.70%
15K443,New Voices School of Academic & Creative Arts,2011-12,512,0,0,0,0,0,0,0,181,178,153,0,0,0,0,341,66.60%,171,33.40%,13,2.50%,72,14.10%,257,50.20%,7,1.40%,163,31.80%,113,22.10%,11,2.10%,262,51.20%
15K443,New Voices School of Academic & Creative Arts,2012-13,530,0,0,0,0,0,0,0,181,177,172,0,0,0,0,349,65.80%,181,34.20%,21,4.00%,77,14.50%,249,47.00%,10,1.90%,173,32.60%,119,22.50%,11,2.10%,281,53.00%
15K443,New Voices School of Academic & Creative Arts,2013-14,531,0,0,0,0,0,0,0,180,177,174,0,0,0,0,358,67.40%,173,32.60%,27,5.10%,77,14.50%,233,43.90%,12,2.30%,182,34.30%,113,21.30%,10,1.90%,266,50.10%
15K443,New Voices School of Academic & Creative Arts,2014-15,531,0,0,0,0,0,0,0,182,178,171,0,0,0,0,352,66.30%,179,33.70%,31,5.80%,81,15.30%,209,39.40%,9,1.70%,201,37.90%,111,20.90%,8,1.50%,216,40.70%
15K443,New Voices School of Academic & Creative Arts,2015-16,541,0,0,0,0,0,0,0,188,181,172,0,0,0,0,361,66.70%,180,33.30%,31,5.70%,68,12.60%,192,35.50%,7,1.30%,243,44.90%,119,22.00%,6,1.10%,179,33.10%
15K447,The Math & Science Exploratory School,2011-12,491,0,0,0,0,0,0,0,165,163,163,0,0,0,0,221,45.00%,270,55.00%,54,11.00%,130,26.50%,103,21.00%,7,1.40%,197,40.10%,105,21.40%,4,0.80%,159,32.40%
15K447,The Math & Science Exploratory School,2012-13,509,0,0,0,0,0,0,0,177,164,168,0,0,0,0,236,46.40%,273,53.60%,52,10.20%,117,23.00%,88,17.30%,10,2.00%,242,47.50%,100,19.60%,5,1.00%,144,28.30%
15K447,The Math & Science Exploratory School,2013-14,514,0,0,0,0,0,0,0,175,172,167,0,0,0,0,240,46.70%,274,53.30%,45,8.80%,112,21.80%,95,18.50%,12,2.30%,250,48.60%,105,20.40%,4,0.80%,124,24.10%
15K447,The Math & Science Exploratory School,2014-15,518,0,0,0,0,0,0,0,175,173,170,0,0,0,0,241,46.50%,277,53.50%,43,8.30%,98,18.90%,89,17.20%,9,1.70%,279,53.90%,88,17.00%,3,0.60%,115,22.20%
15K447,The Math & Science Exploratory School,2015-16,525,0,0,0,0,0,0,0,180,174,171,0,0,0,0,247,47.00%,278,53.00%,42,8.00%,90,17.10%,106,20.20%,12,2.30%,275,52.40%,92,17.50%,2,0.40%,88,16.80%
15K448,Brooklyn Secondary School for Collaborative Studie,2011-12,692,0,0,0,0,0,0,0,106,100,121,103,98,83,81,283,40.90%,409,59.10%,30,4.30%,237,34.20%,333,48.10%,5,0.70%,87,12.60%,213,30.80%,31,4.50%,497,71.80%
15K448,Brooklyn Secondary School for Collaborative Studie,2012-13,674,0,0,0,0,0,0,0,114,100,99,100,92,93,76,307,45.50%,367,54.50%,36,5.30%,257,38.10%,309,45.80%,5,0.70%,67,9.90%,225,33.40%,32,4.70%,522,77.40%
15K448,Brooklyn Secondary School for Collaborative Studie,2013-14,670,0,0,0,0,0,0,0,95,104,97,90,103,95,86,294,43.90%,376,56.10%,27,4.00%,252,37.60%,323,48.20%,7,1.00%,61,9.10%,224,33.40%,33,4.90%,490,73.10%
15K448,Brooklyn Secondary School for Collaborative Studie,2014-15,685,0,0,0,0,0,0,0,90,96,102,98,104,106,89,337,49.20%,348,50.80%,29,4.20%,264,38.50%,323,47.20%,7,1.00%,62,9.10%,226,33.00%,43,6.30%,512,74.70%
15K448,Brooklyn Secondary School for Collaborative Studie,2015-16,679,0,0,0,0,0,0,0,79,90,95,110,101,101,103,345,50.80%,334,49.20%,22,3.20%,269,39.60%,308,45.40%,12,1.80%,68,10.00%,224,33.00%,46,6.80%,465,68.50%
15K462,Secondary School for Law,2011-12,473,0,0,0,0,0,0,0,0,19,26,111,126,102,89,264,55.80%,209,44.20%,12,2.50%,295,62.40%,140,29.60%,0,0.00%,26,5.50%,69,14.60%,30,6.30%,398,84.10%
15K462,Secondary School for Law,2012-13,437,0,0,0,0,0,0,0,0,0,19,112,115,109,82,250,57.20%,187,42.80%,10,2.30%,270,61.80%,132,30.20%,6,1.40%,19,4.30%,63,14.40%,26,5.90%,382,87.40%
15K462,Secondary School for Law,2013-14,389,0,0,0,0,0,0,0,0,0,1,113,97,88,90,237,60.90%,152,39.10%,7,1.80%,257,66.10%,97,24.90%,9,2.30%,19,4.90%,49,12.60%,7,1.80%,327,84.10%
15K462,Secondary School for Law,2014-15,351,0,0,0,0,0,0,0,0,0,0,95,102,73,81,214,61.00%,137,39.00%,7,2.00%,234,66.70%,91,25.90%,8,2.30%,11,3.10%,49,14.00%,7,2.00%,286,81.50%
15K462,Secondary School for Law,2015-16,357,0,0,0,0,0,0,0,0,0,0,94,95,101,67,234,65.50%,123,34.50%,9,2.50%,240,67.20%,83,23.20%,15,4.20%,10,2.80%,52,14.60%,8,2.20%,260,72.80%
15K463,Secondary School for Journalism,2011-12,336,0,0,0,0,0,0,0,0,18,22,74,80,77,65,194,57.70%,142,42.30%,31,9.20%,141,42.00%,145,43.20%,1,0.30%,18,5.40%,55,16.40%,57,17.00%,283,84.20%
15K463,Secondary School for Journalism,2012-13,305,0,0,0,0,0,0,0,0,0,23,82,74,58,68,167,54.80%,138,45.20%,24,7.90%,141,46.20%,118,38.70%,4,1.30%,18,5.90%,59,19.30%,39,12.80%,247,81.00%
15K463,Secondary School for Journalism,2013-14,271,0,0,0,0,0,0,0,0,0,1,73,68,70,59,145,53.50%,126,46.50%,27,10.00%,125,46.10%,101,37.30%,5,1.80%,13,4.80%,56,20.70%,37,13.70%,240,88.60%
15K463,Secondary School for Journalism,2014-15,285,0,0,0,0,0,0,0,0,0,0,84,63,63,75,167,58.60%,118,41.40%,22,7.70%,132,46.30%,107,37.50%,6,2.10%,18,6.30%,59,20.70%,36,12.60%,229,80.40%
15K463,Secondary School for Journalism,2015-16,222,0,0,0,0,0,0,0,0,0,0,58,77,44,43,141,63.50%,81,36.50%,14,6.30%,112,50.50%,81,36.50%,3,1.40%,12,5.40%,41,18.50%,20,9.00%,154,69.40%
15K464,Park Slope Collegiate,2011-12,394,0,0,0,0,0,0,0,30,32,31,87,94,37,83,186,47.20%,208,52.80%,34,8.60%,131,33.20%,204,51.80%,4,1.00%,21,5.30%,76,19.30%,41,10.40%,334,84.80%
15K464,Park Slope Collegiate,2012-13,382,0,0,0,0,0,0,0,29,26,33,115,92,42,45,168,44.00%,214,56.00%,29,7.60%,145,38.00%,176,46.10%,11,2.90%,21,5.50%,81,21.20%,44,11.50%,323,84.60%
15K464,Park Slope Collegiate,2013-14,379,0,0,0,0,0,0,0,41,26,27,84,110,43,48,166,43.80%,213,56.20%,29,7.70%,147,38.80%,154,40.60%,18,4.70%,31,8.20%,79,20.80%,43,11.30%,303,79.90%
15K464,Park Slope Collegiate,2014-15,423,0,0,0,0,0,0,0,48,44,27,103,91,66,44,191,45.20%,232,54.80%,34,8.00%,163,38.50%,164,38.80%,22,5.20%,40,9.50%,95,22.50%,46,10.90%,332,78.50%
15K464,Park Slope Collegiate,2015-16,523,0,0,0,0,0,0,0,73,46,48,129,100,56,71,224,42.80%,299,57.20%,36,6.90%,204,39.00%,188,35.90%,21,4.00%,74,14.10%,120,22.90%,45,8.60%,378,72.30%
15K497,School for International Studies,2011-12,486,0,0,0,0,0,0,0,51,49,54,89,94,60,89,239,49.20%,247,50.80%,30,6.20%,199,40.90%,189,38.90%,0,0.00%,68,14.00%,75,15.40%,73,15.00%,376,77.40%
15K497,School for International Studies,2012-13,476,0,0,0,0,0,0,0,50,51,57,87,85,85,61,226,47.50%,250,52.50%,27,5.70%,197,41.40%,185,38.90%,3,0.60%,64,13.40%,79,16.60%,78,16.40%,393,82.60%
15K497,School for International Studies,2013-14,479,0,0,0,0,0,0,0,27,47,51,125,81,74,74,239,49.90%,240,50.10%,20,4.20%,216,45.10%,178,37.20%,7,1.50%,58,12.10%,73,15.20%,54,11.30%,379,79.10%
15K497,School for International Studies,2014-15,466,0,0,0,0,0,0,0,35,26,50,104,107,74,70,246,52.80%,220,47.20%,15,3.20%,204,43.80%,189,40.60%,6,1.30%,52,11.20%,87,18.70%,48,10.30%,345,74.00%
15K497,School for International Studies,2015-16,486,0,0,0,0,0,0,0,103,41,31,78,104,76,53,233,47.90%,253,52.10%,23,4.70%,207,42.60%,166,34.20%,14,2.90%,76,15.60%,107,22.00%,55,11.30%,330,67.90%
15K516,Sunset Park Avenues Elementary School,2013-14,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,32,43.20%,42,56.80%,53,71.60%,0,0.00%,19,25.70%,0,0.00%,2,2.70%,5,6.80%,59,79.70%,74,100.00%
15K516,Sunset Park Avenues Elementary School,2014-15,197,53,89,55,0,0,0,0,0,0,0,0,0,0,0,90,45.70%,107,54.30%,72,36.50%,0,0.00%,122,61.90%,0,0.00%,3,1.50%,24,12.20%,120,60.90%,185,93.90%
15K516,Sunset Park Avenues Elementary School,2015-16,281,54,90,86,51,0,0,0,0,0,0,0,0,0,0,134,47.70%,147,52.30%,79,28.10%,1,0.40%,195,69.40%,1,0.40%,5,1.80%,33,11.70%,146,52.00%,257,91.50%
15K519,Cobble Hill School of American Studies,2011-12,663,0,0,0,0,0,0,0,0,0,0,232,168,145,118,372,56.10%,291,43.90%,34,5.10%,474,71.50%,139,21.00%,1,0.20%,15,2.30%,134,20.20%,53,8.00%,563,84.90%
15K519,Cobble Hill School of American Studies,2012-13,619,0,0,0,0,0,0,0,0,0,0,216,184,100,119,338,54.60%,281,45.40%,29,4.70%,444,71.70%,125,20.20%,5,0.80%,16,2.60%,122,19.70%,45,7.30%,533,86.10%
15K519,Cobble Hill School of American Studies,2013-14,571,0,0,0,0,0,0,0,0,0,0,214,136,127,94,279,48.90%,292,51.10%,27,4.70%,392,68.70%,126,22.10%,8,1.40%,18,3.20%,124,21.70%,43,7.50%,506,88.60%
15K519,Cobble Hill School of American Studies,2014-15,596,0,0,0,0,0,0,0,0,0,0,210,155,110,121,287,48.20%,309,51.80%,27,4.50%,379,63.60%,150,25.20%,15,2.50%,25,4.20%,127,21.30%,54,9.10%,528,88.60%
15K519,Cobble Hill School of American Studies,2015-16,589,0,0,0,0,0,0,0,0,0,0,177,192,115,105,309,52.50%,280,47.50%,18,3.10%,378,64.20%,151,25.60%,17,2.90%,25,4.20%,118,20.00%,42,7.10%,498,84.60%
15K529,West Brooklyn Community High School,2011-12,213,0,0,0,0,0,0,0,0,0,0,0,171,30,12,88,41.30%,125,58.70%,19,8.90%,20,9.40%,138,64.80%,0,0.00%,36,16.90%,21,9.90%,5,2.30%,159,74.60%
15K529,West Brooklyn Community High School,2012-13,210,0,0,0,0,0,0,0,0,0,0,0,159,42,9,92,43.80%,118,56.20%,15,7.10%,27,12.90%,134,63.80%,0,0.00%,34,16.20%,33,15.70%,6,2.90%,159,75.70%
15K529,West Brooklyn Community High School,2013-14,215,0,0,0,0,0,0,0,0,0,0,0,79,72,64,92,42.80%,123,57.20%,20,9.30%,32,14.90%,125,58.10%,0,0.00%,38,17.70%,42,19.50%,9,4.20%,164,76.30%
15K529,West Brooklyn Community High School,2014-15,207,0,0,0,0,0,0,0,0,0,0,0,89,72,46,92,44.40%,115,55.60%,22,10.60%,23,11.10%,133,64.30%,0,0.00%,29,14.00%,42,20.30%,8,3.90%,147,71.00%
15K529,West Brooklyn Community High School,2015-16,223,0,0,0,0,0,0,0,0,0,0,0,98,58,67,89,39.90%,134,60.10%,17,7.60%,16,7.20%,158,70.90%,1,0.40%,31,13.90%,58,26.00%,13,5.80%,149,66.80%
15K592,Khalil Gibran International Academy,2012-13,89,0,0,0,0,0,0,0,0,0,39,50,0,0,0,44,49.40%,45,50.60%,8,9.00%,57,64.00%,9,10.10%,2,2.20%,13,14.60%,23,25.80%,16,18.00%,89,100.00%
15K592,Khalil Gibran International Academy,2013-14,97,0,0,0,0,0,0,0,0,0,1,45,51,0,0,45,46.40%,52,53.60%,11,11.30%,55,56.70%,6,6.20%,2,2.10%,23,23.70%,20,20.60%,29,29.90%,97,100.00%
15K592,Khalil Gibran International Academy,2014-15,174,0,0,0,0,0,0,0,0,0,0,69,73,32,0,74,42.50%,100,57.50%,27,15.50%,84,48.30%,11,6.30%,4,2.30%,48,27.60%,31,17.80%,57,32.80%,174,100.00%
15K592,Khalil Gibran International Academy,2015-16,232,0,0,0,0,0,0,0,0,0,0,72,86,41,33,103,44.40%,129,55.60%,39,16.80%,92,39.70%,13,5.60%,8,3.40%,80,34.50%,36,15.50%,80,34.50%,232,100.00%
15K656,Brooklyn High School of the Arts,2011-12,678,0,0,0,0,0,0,0,0,0,0,157,220,149,152,448,66.10%,230,33.90%,12,1.80%,519,76.50%,129,19.00%,3,0.40%,15,2.20%,56,8.30%,1,0.10%,498,73.50%
15K656,Brooklyn High School of the Arts,2012-13,768,0,0,0,0,0,0,0,0,0,0,290,201,134,143,526,68.50%,242,31.50%,16,2.10%,551,71.70%,160,20.80%,21,2.70%,20,2.60%,72,9.40%,5,0.70%,590,76.80%
15K656,Brooklyn High School of the Arts,2013-14,815,0,0,0,0,0,0,0,0,0,0,279,286,109,141,584,71.70%,231,28.30%,19,2.30%,578,70.90%,171,21.00%,28,3.40%,19,2.30%,80,9.80%,9,1.10%,628,77.10%
15K656,Brooklyn High School of the Arts,2014-15,870,0,0,0,0,0,0,0,0,0,0,263,293,191,123,630,72.40%,240,27.60%,15,1.70%,612,70.30%,195,22.40%,30,3.40%,18,2.10%,101,11.60%,11,1.30%,638,73.30%
15K656,Brooklyn High School of the Arts,2015-16,924,0,0,0,0,0,0,0,0,0,0,269,243,196,216,678,73.40%,246,26.60%,26,2.80%,633,68.50%,205,22.20%,38,4.10%,22,2.40%,116,12.60%,9,1.00%,683,73.90%
15K667,Sunset Park High School,2011-12,988,0,0,0,0,0,0,0,0,0,0,340,325,323,0,487,49.30%,501,50.70%,46,4.70%,77,7.80%,798,80.80%,1,0.10%,66,6.70%,229,23.20%,144,14.60%,819,82.90%
15K667,Sunset Park High School,2012-13,1290,0,0,0,0,0,0,0,0,0,0,369,385,243,293,620,48.10%,670,51.90%,78,6.00%,105,8.10%,1029,79.80%,6,0.50%,72,5.60%,278,21.60%,218,16.90%,1066,82.60%
15K667,Sunset Park High School,2013-14,1309,0,0,0,0,0,0,0,0,0,0,338,338,324,309,610,46.60%,699,53.40%,80,6.10%,101,7.70%,1038,79.30%,1,0.10%,89,6.80%,294,22.50%,231,17.60%,1095,83.70%
15K667,Sunset Park High School,2014-15,1333,0,0,0,0,0,0,0,0,0,0,348,330,323,332,615,46.10%,718,53.90%,96,7.20%,120,9.00%,1022,76.70%,4,0.30%,91,6.80%,293,22.00%,219,16.40%,1063,79.70%
15K667,Sunset Park High School,2015-16,1314,0,0,0,0,0,0,0,0,0,0,336,334,309,335,601,45.70%,713,54.30%,95,7.20%,118,9.00%,1010,76.90%,6,0.50%,85,6.50%,280,21.30%,192,14.60%,1034,78.70%
15K676,Red Hook Neighborhood School,2011-12,225,36,19,25,23,38,39,45,0,0,0,0,0,0,0,108,48.00%,117,52.00%,4,1.80%,120,53.30%,91,40.40%,2,0.90%,8,3.60%,58,25.80%,23,10.20%,211,93.80%
15K676,Red Hook Neighborhood School,2012-13,228,31,44,25,27,28,37,36,0,0,0,0,0,0,0,101,44.30%,127,55.70%,4,1.80%,114,50.00%,101,44.30%,4,1.80%,5,2.20%,55,24.10%,19,8.30%,216,94.70%
15K676,Red Hook Neighborhood School,2013-14,223,35,25,53,23,28,28,31,0,0,0,0,0,0,0,91,40.80%,132,59.20%,5,2.20%,102,45.70%,107,48.00%,1,0.40%,8,3.60%,49,22.00%,18,8.10%,208,93.30%
15K676,Red Hook Neighborhood School,2014-15,219,26,42,25,49,20,29,28,0,0,0,0,0,0,0,96,43.80%,123,56.20%,3,1.40%,96,43.80%,116,53.00%,0,0.00%,4,1.80%,44,20.10%,24,11.00%,213,97.30%
15K676,Red Hook Neighborhood School,2015-16,200,15,29,41,32,32,22,29,0,0,0,0,0,0,0,88,44.00%,112,56.00%,3,1.50%,98,49.00%,90,45.00%,3,1.50%,6,3.00%,34,17.00%,19,9.50%,186,93.00%
15K684,Millennium Brooklyn HS,2011-12,107,0,0,0,0,0,0,0,0,0,0,107,0,0,0,62,57.90%,45,42.10%,20,18.70%,24,22.40%,26,24.30%,1,0.90%,36,33.60%,5,4.70%,0,0.00%,45,42.10%
15K684,Millennium Brooklyn HS,2012-13,224,0,0,0,0,0,0,0,0,0,0,112,112,0,0,133,59.40%,91,40.60%,36,16.10%,48,21.40%,63,28.10%,7,3.10%,70,31.30%,18,8.00%,0,0.00%,101,45.10%
15K684,Millennium Brooklyn HS,2013-14,387,0,0,0,0,0,0,0,0,0,0,154,116,117,0,221,57.10%,166,42.90%,44,11.40%,95,24.50%,112,28.90%,26,6.70%,110,28.40%,40,10.30%,2,0.50%,172,44.40%
15K684,Millennium Brooklyn HS,2014-15,566,0,0,0,0,0,0,0,0,0,0,164,166,122,114,323,57.10%,243,42.90%,54,9.50%,147,26.00%,154,27.20%,36,6.40%,175,30.90%,62,11.00%,3,0.50%,239,42.20%
15K684,Millennium Brooklyn HS,2015-16,620,0,0,0,0,0,0,0,0,0,0,159,171,166,124,339,54.70%,281,45.30%,55,8.90%,151,24.40%,168,27.10%,56,9.00%,190,30.60%,69,11.10%,0,0.00%,282,45.50%
15K698,South Brooklyn Community High School,2011-12,149,0,0,0,0,0,0,0,0,0,0,49,56,32,12,82,55.00%,67,45.00%,1,0.70%,32,21.50%,108,72.50%,2,1.30%,6,4.00%,11,7.40%,3,2.00%,119,79.90%
15K698,South Brooklyn Community High School,2012-13,152,0,0,0,0,0,0,0,0,0,0,23,33,24,72,82,53.90%,70,46.10%,0,0.00%,42,27.60%,102,67.10%,0,0.00%,8,5.30%,28,18.40%,3,2.00%,130,85.50%
15K698,South Brooklyn Community High School,2013-14,163,0,0,0,0,0,0,0,0,0,0,43,60,28,32,71,43.60%,92,56.40%,4,2.50%,56,34.40%,94,57.70%,0,0.00%,9,5.50%,31,19.00%,5,3.10%,142,87.10%
15K698,South Brooklyn Community High School,2014-15,166,0,0,0,0,0,0,0,0,0,0,50,60,25,31,72,43.40%,94,56.60%,3,1.80%,60,36.10%,92,55.40%,2,1.20%,9,5.40%,37,22.30%,5,3.00%,136,81.90%
15K698,South Brooklyn Community High School,2015-16,180,0,0,0,0,0,0,0,0,0,0,27,60,53,40,89,49.40%,91,50.60%,4,2.20%,53,29.40%,105,58.30%,5,2.80%,13,7.20%,44,24.40%,6,3.30%,144,80.00%
15K767,Pre-K Center District 15,2015-16,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,107,49.10%,111,50.90%,34,15.60%,5,2.30%,117,53.70%,10,4.60%,52,23.90%,5,2.30%,0,0.00%,218,100.00%
15K821,Sunset Park Prep,2011-12,520,0,0,0,0,0,0,0,186,165,169,0,0,0,0,251,48.30%,269,51.70%,37,7.10%,14,2.70%,452,86.90%,1,0.20%,16,3.10%,97,18.70%,58,11.20%,490,94.20%
15K821,Sunset Park Prep,2012-13,515,0,0,0,0,0,0,0,173,179,163,0,0,0,0,240,46.60%,275,53.40%,36,7.00%,11,2.10%,451,87.60%,1,0.20%,16,3.10%,97,18.80%,50,9.70%,490,95.10%
15K821,Sunset Park Prep,2013-14,528,0,0,0,0,0,0,0,180,174,174,0,0,0,0,258,48.90%,270,51.10%,50,9.50%,9,1.70%,450,85.20%,3,0.60%,16,3.00%,108,20.50%,50,9.50%,493,93.40%
15K821,Sunset Park Prep,2014-15,527,0,0,0,0,0,0,0,177,173,177,0,0,0,0,260,49.30%,267,50.70%,79,15.00%,8,1.50%,413,78.40%,3,0.60%,24,4.60%,106,20.10%,55,10.40%,495,93.90%
15K821,Sunset Park Prep,2015-16,515,0,0,0,0,0,0,0,171,171,173,0,0,0,0,242,47.00%,273,53.00%,100,19.40%,5,1.00%,386,75.00%,2,0.40%,22,4.30%,109,21.20%,75,14.60%,461,89.50%
15K839,M.S. 839,2015-16,106,0,0,0,0,0,0,0,106,0,0,0,0,0,0,45,42.50%,61,57.50%,15,14.20%,15,14.20%,35,33.00%,3,2.80%,38,35.80%,25,23.60%,8,7.50%,45,42.50%
15K863,Pre-K Center at Bishop Ford School Site,2015-16,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,141,50.20%,140,49.80%,18,6.40%,28,10.00%,90,32.00%,14,5.00%,131,46.60%,9,3.20%,0,0.00%,281,100.00%
16K005,P.S. 005 Dr. Ronald Mcnair,2011-12,409,16,59,73,67,56,75,63,0,0,0,0,0,0,0,192,46.90%,217,53.10%,6,1.50%,325,79.50%,53,13.00%,6,1.50%,19,4.60%,67,16.40%,25,6.10%,364,89.00%
16K005,P.S. 005 Dr. Ronald Mcnair,2012-13,360,18,37,64,62,63,53,63,0,0,0,0,0,0,0,167,46.40%,193,53.60%,7,1.90%,296,82.20%,47,13.10%,0,0.00%,10,2.80%,57,15.80%,26,7.20%,313,86.90%
16K005,P.S. 005 Dr. Ronald Mcnair,2013-14,312,17,46,43,53,53,57,43,0,0,0,0,0,0,0,173,55.40%,139,44.60%,5,1.60%,245,78.50%,49,15.70%,1,0.30%,12,3.80%,74,23.70%,28,9.00%,287,92.00%
16K005,P.S. 005 Dr. Ronald Mcnair,2014-15,268,19,43,33,44,51,33,45,0,0,0,0,0,0,0,138,51.50%,130,48.50%,1,0.40%,213,79.50%,44,16.40%,2,0.70%,8,3.00%,77,28.70%,21,7.80%,236,88.10%
16K005,P.S. 005 Dr. Ronald Mcnair,2015-16,231,19,24,35,35,48,44,26,0,0,0,0,0,0,0,122,52.80%,109,47.20%,1,0.40%,187,81.00%,33,14.30%,3,1.30%,7,3.00%,69,29.90%,13,5.60%,198,85.70%
16K021,P.S. 021 Crispus Attucks,2011-12,652,38,83,106,110,93,114,108,0,0,0,0,0,0,0,351,53.80%,301,46.20%,5,0.80%,590,90.50%,43,6.60%,6,0.90%,8,1.20%,103,15.80%,4,0.60%,652,100.00%
16K021,P.S. 021 Crispus Attucks,2012-13,636,36,99,95,100,110,92,104,0,0,0,0,0,0,0,326,51.30%,310,48.70%,6,0.90%,585,92.00%,38,6.00%,3,0.50%,4,0.60%,103,16.20%,3,0.50%,636,100.00%
16K021,P.S. 021 Crispus Attucks,2013-14,648,54,91,102,98,116,105,82,0,0,0,0,0,0,0,336,51.90%,312,48.10%,5,0.80%,584,90.10%,45,6.90%,4,0.60%,10,1.50%,127,19.60%,7,1.10%,648,100.00%
16K021,P.S. 021 Crispus Attucks,2014-15,640,49,94,94,103,92,113,95,0,0,0,0,0,0,0,321,50.20%,319,49.80%,6,0.90%,574,89.70%,49,7.70%,3,0.50%,8,1.30%,131,20.50%,8,1.30%,640,100.00%
16K021,P.S. 021 Crispus Attucks,2015-16,615,46,84,95,93,102,86,109,0,0,0,0,0,0,0,313,50.90%,302,49.10%,5,0.80%,550,89.40%,47,7.60%,3,0.50%,10,1.60%,106,17.20%,7,1.10%,615,100.00%
16K025,P.S. 025 Eubie Blake School,2011-12,325,30,54,56,47,41,40,57,0,0,0,0,0,0,0,164,50.50%,161,49.50%,2,0.60%,258,79.40%,62,19.10%,0,0.00%,3,0.90%,55,16.90%,25,7.70%,308,94.80%
16K025,P.S. 025 Eubie Blake School,2012-13,284,36,34,50,41,40,42,41,0,0,0,0,0,0,0,150,52.80%,134,47.20%,2,0.70%,211,74.30%,69,24.30%,0,0.00%,2,0.70%,59,20.80%,25,8.80%,279,98.20%
